Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13518,FIFA Street 2,DS,2006.0,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04
13550,Casual Mania!,DS,2010.0,Puzzle,Foreign Media Games,0.04,0.0,0.0,0.0,0.04
13564,Life is Strange,PC,2016.0,Adventure,Square Enix,0.01,0.03,0.0,0.0,0.04
13574,Chessmaster,GBA,2002.0,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
13611,Attack of the Movies 3D,X360,2010.0,Shooter,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04
13637,NatGeo Challenge! Wild Life,Wii,2010.0,Misc,Black Bean Games,0.04,0.0,0.0,0.0,0.04
13692,12Riven: The Psi-Climinal of Integral,PS2,2008.0,Adventure,CyberFront,0.0,0.0,0.04,0.0,0.04
13693,Battle Spirits: Digital Starter,DS,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
13798,Famicom Mini: Clu Clu Land,GBA,2004.0,Puzzle,Nintendo,0.0,0.0,0.04,0.0,0.04
13818,Headhunter: Redemption,PS2,2004.0,Action,Sega,0.02,0.01,0.0,0.0,0.04
13819,Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008.0,Adventure,ASCII Media Works,0.0,0.0,0.04,0.0,0.04
13997,Music Maker: Rockstar,PS2,2009.0,Misc,Magix,0.02,0.01,0.0,0.0,0.04
14019,Hakuouki: Zuisouroku,PS2,2009.0,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
14066,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,PSP,2010.0,Adventure,Yeti,0.0,0.0,0.04,0.0,0.04
14074,Tao Adventure: Curse Demon,DS,2005.0,Role-Playing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04
14088,Painkiller: Hell Wars,XB,2006.0,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0,0.04
14110,DoraMoji: Nobita no Kanji Daisakusen,3DS,2015.0,Misc,Shogakukan,0.0,0.0,0.03,0.0,0.03
14123,Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
14128,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14138,Sky Dancers,GBA,2005.0,Action,Crave Entertainment,0.02,0.01,0.0,0.0,0.03
14163,Tsuyo Kiss: Mighty Heart,PS2,2006.0,Adventure,Princess Soft,0.0,0.0,0.03,0.0,0.03
14177,Diabolik Lovers: Dark Fate,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03
14204,Dead or Alive Xtreme 3: Venus,PSV,2016.0,Sports,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14279,.hack: Sekai no Mukou ni + Versus,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14283,Mame Goma: Honobo no Nikki,DS,2007.0,Simulation,TDK Core,0.0,0.0,0.03,0.0,0.03
14295,Monster Rancher Hop-A-Bout,PS,2000.0,Action,Tecmo Koei,0.02,0.01,0.0,0.0,0.03
14306,Stacked with Daniel Negreanu,PSP,2006.0,Misc,Myelin Media,0.03,0.0,0.0,0.0,0.03
14316,Gakusen Toshi Asterisk Festa: Houka Kenran,PSV,2016.0,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14347,Atelier Sophie: The Alchemist of the Mysterious Book,PS3,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14360,Chaos;Head - Love Chu*Chu!,X360,2010.0,Adventure,5pb,0.0,0.0,0.03,0.0,0.03
14374,Super Meat Boy: Ultra Edition!,PC,2011.0,Platform,Unknown,0.0,0.02,0.0,0.01,0.03
14380,Fullmetal Alchemist: Brotherhood,PSP,,Action,Unknown,0.0,0.0,0.03,0.0,0.03
14464,Renai Revenge,PSV,2015.0,Adventure,TGL,0.0,0.0,0.03,0.0,0.03
14516,D.C.I.F.: Da Capo Innocent Finale,PS2,2009.0,Adventure,Sweets,0.0,0.0,0.03,0.0,0.03
14534,Hakuouki,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
14557,Beyblade Evolution,3DS,2013.0,Action,Rising Star Games,0.02,0.01,0.0,0.0,0.03
14562,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015.0,Role-Playing,Compile Heart,0.0,0.0,0.03,0.0,0.03
14563,Planet of the Apes,GBA,2001.0,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03
14622,Triple Pack: Xbox Live Arcade Compilation,X360,2011.0,Misc,Microsoft Game Studios,0.03,0.0,0.0,0.0,0.03
14627,DeathSmiles II,X360,2010.0,Shooter,Cave,0.0,0.0,0.03,0.0,0.03
14638,Stellaris,PC,2016.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
14720,Gintama: Banji Oku Chuubu!,Wii,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14730,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011.0,Misc,Idea Factory,0.0,0.0,0.03,0.0,0.03
14748,ParaParaParadise,PS2,2001.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
14818,Renegade Racers,PS,1999.0,Racing,Interplay,0.01,0.01,0.0,0.0,0.03
14825,Backyard NFL Football,Wii,2007.0,Sports,Atari,0.02,0.0,0.0,0.0,0.03
14827,Gauntlet / Rampart,GBA,2005.0,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
14842,Metal Saga,PS2,2005.0,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03
14852,Legacy of Ys: Books I & II,DS,,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.03
14865,Pro Yakyuu Family Stadium,Wii,2008.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994.0,Action,Banpresto,0.0,0.0,0.03,0.0,0.03
14956,Cold War,XB,2005.0,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02
14973,Strike Witches 2: Iyasu Naosu Punipunisuru,DS,2010.0,Action,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02
15011,George of the Jungle and the Search for the Secret,Wii,2008.0,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02
15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15072,Escape the Emerald Star,PC,2011.0,Puzzle,PopCap Games,0.02,0.0,0.0,0.0,0.02
15080,Line Rider 2: Unbound,Wii,2008.0,Puzzle,Deep Silver,0.02,0.0,0.0,0.0,0.02
15090,Tom Clancy's EndWar,PC,2009.0,Strategy,Ubisoft,0.0,0.02,0.0,0.0,0.02
15105,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,PSP,2009.0,Adventure,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15112,Grey's Anatomy: The Video Game,PC,2009.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02
15128,Tokyo Mew Mew,PS,2002.0,Role-Playing,Takara,0.0,0.0,0.02,0.0,0.02
15134,Serious Sam HD: Gold Edition,PC,2010.0,Shooter,Devolver Digital,0.0,0.02,0.0,0.0,0.02
15136,RedCard 20-03,GC,2002.0,Sports,Midway Games,0.02,0.0,0.0,0.0,0.02
15192,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02
15232,Fallout Trilogy,PC,2004.0,Role-Playing,Ubisoft,0.0,0.02,0.0,0.0,0.02
15233,Carmen Sandiego: The Secret of the Stolen Drums,GC,2004.0,Action,BAM! Entertainment,0.02,0.0,0.0,0.0,0.02
15302,Mar Heaven: Karudea no Akuma,DS,2006.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15304,Brain Dead 13,PS,1996.0,Adventure,Coconuts Japan,0.01,0.01,0.0,0.0,0.02
15316,Puzzle Quest: Challenge of the Warlords,PSP,2007.0,Puzzle,D3Publisher,0.01,0.0,0.0,0.0,0.02
15412,Deus Ex: Mankind Divided,PC,2016.0,Role-Playing,Square Enix,0.0,0.02,0.0,0.0,0.02
15421,Super Fruit Fall,Wii,2006.0,Puzzle,System 3 Arcade Software,0.01,0.0,0.0,0.0,0.02
15430,The Sims 2: Family Fun Stuff,PC,2006.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.02
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,2012.0,Puzzle,Focus Multimedia,0.0,0.02,0.0,0.0,0.02
15453,Winx Club: Saving Alfea,DS,2014.0,Action,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02
15484,Agatha Christie's The ABC Murders,PS4,2016.0,Adventure,Microids,0.01,0.01,0.0,0.0,0.02
15508,Point Blank 3,PS,2000.0,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
15532,Marvel Avengers: Battle for Earth,X360,2012.0,Action,Ubisoft,0.02,0.0,0.0,0.0,0.02
15538,Ginga Fukei Densetsu: Sapphire,TG16,1995.0,Shooter,Hudson Soft,0.0,0.0,0.02,0.0,0.02
15574,WorldShift,PC,2009.0,Strategy,Playlogic Game Factory,0.02,0.0,0.0,0.0,0.02
15604,Command & Conquer 3: Kane's Wrath,PC,2008.0,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.02
15626,Princess Frontier Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15662,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,2006.0,Misc,Yamasa Entertainment,0.0,0.0,0.02,0.0,0.02
15683,Eyeshield 21: Portable Edition,PSP,2006.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15700,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,,Misc,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15720,Without Warning,XB,,Shooter,Capcom,0.01,0.0,0.0,0.0,0.02
15728,Disciples III: Renaissance,PC,2010.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02
15740,Otometeki Koi Kakumei * Love Revo!! DS,DS,2008.0,Adventure,GungHo,0.0,0.0,0.02,0.0,0.02
15742,Football Manager 2007,X360,,Sports,Sega,0.0,0.01,0.0,0.0,0.02
15745,My Ballet Studio,DS,2009.0,Simulation,505 Games,0.01,0.0,0.0,0.0,0.02
15775,Cube,PSP,2007.0,Puzzle,D3Publisher,0.02,0.0,0.0,0.0,0.02
15812,WRC 5: FIA World Rally Championship,X360,2015.0,Sports,Bigben Interactive,0.0,0.02,0.0,0.0,0.02
15862,Transformers: Prime,Wii,2012.0,Action,Activision,0.0,0.01,0.0,0.0,0.02
15867,Shinkyoku Soukai Polyphonica,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02
15942,Barbie and Her Sisters Puppy Rescue,PS3,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02
15943,Worms: WMD,PS4,2016.0,Action,Sold Out,0.01,0.01,0.0,0.0,0.02
15966,Ship Simulator 2008,PC,2007.0,Simulation,Lighthouse Interactive,0.0,0.01,0.0,0.0,0.02
16022,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
16042,GunParade Orchestra: Ao no Shou,PS2,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01
16064,Digger Simulator,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.01,0.0,0.0,0.01
16068,Aquaman: Battle for Atlantis,XB,,Action,Unknown,0.01,0.0,0.0,0.0,0.01
16194,Homeworld Remastered Collection,PC,,Strategy,,0.0,0.01,0.0,0.0,0.01
16324,Jam Sessions: Sing and Play Guitar (jp sales),DS,2007.0,Misc,Ubisoft,0.0,0.0,0.01,0.0,0.01
16359,The Amazing Spider-Man (DS & Mobile Versions),PSP,2009.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.01
16383,Fate/kaleid liner Prisma Illya,3DS,2014.0,Action,Kadokawa Games,0.0,0.0,0.01,0.0,0.01
16399,San-X: Chara Sagashi Land,DS,2007.0,Action,MTO,0.0,0.0,0.01,0.0,0.01
16462,Rugby World Cup 2015,PC,2015.0,Sports,Ubisoft,0.0,0.01,0.0,0.0,0.01
16468,Help Wanted: 50 Wacky Jobs (jp sales),Wii,2008.0,Simulation,Hudson Soft,0.0,0.01,0.01,0.0,0.01
16473,Amnesia Later,PSV,2014.0,Misc,Idea Factory,0.0,0.0,0.01,0.0,0.01
16478,Space Raiders,GC,2003.0,Shooter,Taito,0.01,0.0,0.0,0.0,0.01
16487,Smart Boy's Winter Wonderland,DS,2008.0,Misc,UFO Interactive,0.01,0.0,0.0,0.0,0.01
16560,Dramatical Murder Re:code,PSV,2014.0,Adventure,Nitroplus,0.0,0.0,0.01,0.0,0.01
16563,Hanasaku Manimani,PSV,2014.0,Adventure,5pb,0.0,0.0,0.01,0.0,0.01
16576,Mini Desktop Racing,Wii,2007.0,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.01
