Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8469,6992,20,2013.0,7,442,0.0,0.0,0.16,0.0,0.16
8470,10435,16,2001.0,6,52,0.08,0.06,0.0,0.02,0.16
8471,7099,16,2002.0,7,451,0.0,0.0,0.16,0.0,0.16
8472,8851,16,2001.0,6,285,0.08,0.06,0.0,0.02,0.16
8473,3789,26,2008.0,5,406,0.16,0.0,0.0,0.0,0.16
8474,4067,6,2002.0,6,483,0.12,0.04,0.0,0.0,0.16
8475,384,17,2014.0,7,495,0.05,0.04,0.06,0.02,0.16
8477,5028,28,2009.0,1,90,0.14,0.01,0.0,0.01,0.16
8478,254,15,2000.0,8,163,0.09,0.06,0.0,0.01,0.16
8479,10860,16,2004.0,10,451,0.08,0.06,0.0,0.02,0.16
8480,2545,19,2006.0,7,489,0.13,0.02,0.0,0.02,0.16
8481,8708,19,2008.0,0,21,0.12,0.02,0.0,0.02,0.16
8482,2829,2,2011.0,6,90,0.07,0.08,0.0,0.02,0.16
8483,7707,4,2011.0,3,483,0.12,0.03,0.0,0.01,0.16
8485,1662,17,2010.0,0,137,0.11,0.03,0.0,0.02,0.16
8486,5159,4,2010.0,7,460,0.12,0.0,0.03,0.01,0.16
8487,2673,28,2011.0,0,230,0.07,0.05,0.03,0.01,0.16
8488,2611,16,2003.0,10,442,0.08,0.06,0.0,0.02,0.16
8489,9889,26,2011.0,0,442,0.11,0.04,0.0,0.01,0.16
8490,2837,16,2000.0,6,137,0.06,0.05,0.03,0.02,0.16
8491,3667,19,2006.0,2,293,0.13,0.0,0.02,0.01,0.16
8492,6919,4,2009.0,2,273,0.0,0.0,0.16,0.0,0.16
8493,1442,28,2010.0,0,344,0.08,0.06,0.0,0.02,0.16
8494,461,4,2010.0,0,398,0.0,0.14,0.0,0.02,0.16
8495,7752,7,2002.0,8,481,0.13,0.03,0.0,0.0,0.16
8496,10236,4,2005.0,10,356,0.11,0.0,0.04,0.01,0.16
8497,11082,16,2002.0,4,239,0.08,0.06,0.0,0.02,0.16
8498,948,15,2000.0,3,222,0.0,0.0,0.15,0.01,0.16
8499,6908,6,2006.0,9,483,0.12,0.04,0.0,0.0,0.16
8500,4933,16,2003.0,1,52,0.08,0.06,0.0,0.02,0.16
8501,2579,17,2013.0,0,495,0.02,0.03,0.11,0.01,0.16
8502,1713,6,2006.0,0,344,0.12,0.04,0.0,0.0,0.16
8503,5886,26,2007.0,6,21,0.15,0.0,0.0,0.01,0.16
8504,5543,26,2009.0,0,535,0.14,0.01,0.0,0.01,0.16
8505,8952,13,2011.0,11,524,0.06,0.1,0.0,0.0,0.16
8507,4728,26,2010.0,0,524,0.11,0.04,0.0,0.01,0.16
8508,5052,16,2003.0,9,437,0.08,0.06,0.0,0.02,0.16
8509,2236,2,2011.0,1,273,0.07,0.05,0.03,0.01,0.16
8510,2179,4,2006.0,0,125,0.15,0.0,0.0,0.01,0.16
8511,3537,26,2007.0,2,52,0.15,0.0,0.0,0.01,0.16
8512,4616,16,2006.0,1,442,0.0,0.0,0.16,0.0,0.16
8513,10043,6,2003.0,0,519,0.12,0.04,0.0,0.0,0.16
8514,9668,19,2010.0,7,155,0.0,0.0,0.16,0.0,0.16
8515,10632,28,2011.0,0,520,0.09,0.03,0.03,0.01,0.16
8516,4793,15,1995.0,7,451,0.09,0.06,0.0,0.01,0.16
8517,3814,19,2009.0,3,125,0.13,0.01,0.0,0.02,0.16
8518,5045,6,2005.0,10,111,0.12,0.04,0.0,0.0,0.16
8519,10853,15,2000.0,10,344,0.0,0.0,0.15,0.01,0.16
8520,5725,7,2004.0,3,322,0.13,0.03,0.0,0.0,0.16
8521,4068,7,2003.0,6,483,0.13,0.03,0.0,0.0,0.16
8522,8057,4,2007.0,11,442,0.0,0.0,0.16,0.0,0.16
8523,4684,15,1998.0,10,532,0.0,0.0,0.15,0.01,0.16
8525,5306,29,2003.0,11,52,0.12,0.03,0.0,0.01,0.16
8526,3945,17,2009.0,9,519,0.12,0.02,0.0,0.02,0.16
8527,1835,16,2007.0,3,21,0.08,0.06,0.0,0.02,0.16
8528,5350,26,2012.0,10,489,0.15,0.0,0.0,0.01,0.16
8530,835,18,2015.0,0,495,0.07,0.04,0.03,0.02,0.16
8531,6766,23,1992.0,1,86,0.0,0.0,0.16,0.0,0.16
8532,7916,2,2011.0,7,344,0.0,0.0,0.16,0.0,0.16
8533,1637,7,2005.0,6,539,0.12,0.03,0.0,0.0,0.16
8534,3624,28,2011.0,3,6,0.11,0.03,0.0,0.01,0.16
8535,7575,26,2009.0,10,52,0.15,0.0,0.0,0.01,0.16
8536,6037,4,2010.0,9,293,0.13,0.02,0.0,0.01,0.16
8537,6117,28,2014.0,6,119,0.15,0.0,0.0,0.01,0.16
8538,9942,29,2005.0,8,137,0.12,0.03,0.0,0.01,0.16
8539,5726,16,2005.0,3,322,0.08,0.06,0.0,0.02,0.16
8540,2331,16,2002.0,4,322,0.08,0.06,0.0,0.02,0.16
8541,757,17,2007.0,0,519,0.14,0.01,0.0,0.01,0.16
8542,7407,4,2009.0,5,108,0.15,0.0,0.0,0.01,0.16
8543,1756,4,2005.0,3,356,0.0,0.0,0.16,0.0,0.16
8544,8114,16,2005.0,1,21,0.08,0.06,0.0,0.02,0.16
8545,2991,16,2003.0,0,519,0.08,0.06,0.0,0.02,0.16
8546,334,17,2012.0,0,21,0.12,0.02,0.0,0.02,0.16
8547,2059,26,2007.0,4,273,0.14,0.0,0.01,0.01,0.16
8548,8214,16,2002.0,1,17,0.08,0.06,0.0,0.02,0.16
8549,11022,19,2011.0,11,273,0.0,0.0,0.16,0.0,0.16
8550,6354,17,2008.0,8,23,0.15,0.0,0.0,0.01,0.16
8551,2565,29,2003.0,0,495,0.12,0.03,0.0,0.01,0.16
8552,10567,16,2003.0,10,21,0.08,0.06,0.0,0.02,0.16
8553,9619,7,2005.0,0,483,0.12,0.03,0.0,0.0,0.16
8554,4460,23,1997.0,10,273,0.0,0.0,0.16,0.0,0.16
8555,289,15,2006.0,1,239,0.09,0.06,0.0,0.01,0.16
8556,9478,17,2007.0,10,489,0.15,0.0,0.0,0.01,0.16
8557,3157,7,2006.0,4,108,0.12,0.03,0.0,0.0,0.16
8558,2735,4,2006.0,0,539,0.13,0.02,0.0,0.01,0.16
8559,8080,19,2006.0,11,539,0.15,0.0,0.0,0.01,0.16
8560,9008,16,2005.0,7,62,0.0,0.0,0.16,0.0,0.16
8561,7314,16,2006.0,10,273,0.0,0.0,0.16,0.0,0.16
8562,8413,16,2002.0,8,273,0.08,0.06,0.0,0.02,0.16
8563,10832,28,2006.0,3,21,0.15,0.0,0.0,0.01,0.16
8564,6129,6,2002.0,6,239,0.12,0.04,0.0,0.0,0.16
8565,6360,16,2008.0,2,344,0.08,0.06,0.0,0.02,0.16
8566,4253,23,1995.0,10,273,0.0,0.0,0.16,0.0,0.16
8567,9227,26,2008.0,2,322,0.14,0.01,0.0,0.01,0.16
8568,4240,16,2003.0,3,397,0.08,0.06,0.0,0.02,0.16
8569,3022,19,2006.0,11,455,0.14,0.0,0.0,0.01,0.16
8570,7759,7,2005.0,0,539,0.12,0.03,0.0,0.0,0.16
8571,5078,26,2009.0,10,21,0.15,0.0,0.0,0.01,0.16
8572,9646,17,2009.0,2,230,0.11,0.01,0.03,0.01,0.16
8573,2237,4,2010.0,1,51,0.0,0.14,0.0,0.02,0.16
8574,6021,30,2014.0,0,460,0.08,0.07,0.0,0.01,0.16
8575,2720,4,2008.0,10,519,0.15,0.0,0.0,0.01,0.16
8576,6779,4,2009.0,11,293,0.15,0.0,0.0,0.01,0.16
8577,8430,23,1991.0,9,236,0.0,0.0,0.16,0.0,0.16
8578,5349,26,2011.0,10,489,0.15,0.0,0.0,0.01,0.16
8579,8168,19,2011.0,0,84,0.0,0.0,0.16,0.0,0.16
8580,6149,13,2011.0,10,489,0.09,0.05,0.0,0.02,0.16
8581,9860,6,2001.0,0,483,0.11,0.04,0.0,0.0,0.16
8582,7235,15,1997.0,10,37,0.0,0.0,0.15,0.01,0.16
8583,3035,10,1998.0,2,369,0.13,0.03,0.0,0.0,0.16
8584,498,10,1999.0,8,100,0.13,0.03,0.0,0.0,0.16
8585,9748,10,2001.0,0,59,0.13,0.03,0.0,0.0,0.16
8586,4469,10,2001.0,10,273,0.0,0.0,0.12,0.04,0.16
8587,10040,10,2000.0,2,519,0.13,0.03,0.0,0.0,0.16
8588,4102,10,2000.0,6,322,0.13,0.03,0.0,0.0,0.16
8590,8862,10,2000.0,11,356,0.13,0.03,0.0,0.0,0.16
8592,1057,10,1998.0,0,519,0.13,0.03,0.0,0.0,0.16
8593,1184,10,1999.0,3,322,0.13,0.03,0.0,0.0,0.16
8594,10793,10,1996.0,9,143,0.0,0.0,0.12,0.04,0.16
8595,1712,28,2006.0,7,344,0.12,0.0,0.03,0.01,0.16
8596,9293,4,2009.0,5,519,0.0,0.15,0.0,0.01,0.16
8597,2391,4,2010.0,0,344,0.05,0.02,0.08,0.01,0.16
8598,5766,4,2006.0,3,480,0.0,0.0,0.16,0.0,0.16
8599,4235,19,2006.0,9,427,0.08,0.03,0.03,0.02,0.16
8600,9515,13,2014.0,6,519,0.0,0.15,0.0,0.01,0.16
8601,5262,19,2008.0,9,344,0.0,0.0,0.16,0.0,0.16
8602,814,16,2003.0,2,539,0.08,0.06,0.0,0.02,0.16
8603,8249,28,2009.0,1,159,0.11,0.04,0.0,0.01,0.16
8604,3,16,2006.0,7,344,0.0,0.0,0.16,0.0,0.16
8605,7508,29,2004.0,10,560,0.12,0.03,0.0,0.01,0.16
8606,9939,17,2007.0,8,539,0.14,0.01,0.0,0.01,0.16
8607,883,28,2006.0,10,322,0.15,0.0,0.0,0.01,0.16
8608,8109,4,2010.0,9,483,0.15,0.0,0.0,0.01,0.16
8609,5948,17,2011.0,10,519,0.08,0.06,0.0,0.03,0.16
8610,2719,4,2008.0,10,519,0.14,0.01,0.0,0.01,0.16
8611,9935,4,2008.0,1,273,0.03,0.01,0.11,0.0,0.16
8612,2978,17,2013.0,9,159,0.0,0.1,0.02,0.04,0.16
8613,7849,26,2010.0,0,100,0.15,0.0,0.0,0.01,0.16
8614,8329,20,2011.0,0,451,0.06,0.05,0.02,0.03,0.16
8615,8738,4,2009.0,0,483,0.08,0.07,0.0,0.01,0.16
8616,3461,16,2004.0,1,344,0.08,0.06,0.0,0.02,0.16
8617,7830,4,2007.0,7,468,0.16,0.0,0.0,0.0,0.16
8618,1074,13,2011.0,8,137,0.07,0.07,0.0,0.02,0.16
8619,681,23,1992.0,10,62,0.0,0.0,0.16,0.0,0.16
8620,8237,28,2010.0,10,519,0.1,0.05,0.0,0.01,0.16
8621,5207,19,2011.0,10,451,0.15,0.0,0.0,0.01,0.16
8622,10433,26,2006.0,3,524,0.15,0.0,0.0,0.01,0.16
8624,2938,26,2009.0,3,108,0.14,0.01,0.0,0.01,0.16
8625,3147,16,2006.0,6,141,0.08,0.06,0.0,0.02,0.16
8626,6449,19,2006.0,2,52,0.14,0.0,0.0,0.01,0.16
8627,2869,15,1995.0,10,137,0.09,0.06,0.0,0.01,0.16
8628,1080,4,2008.0,0,121,0.15,0.0,0.0,0.01,0.16
8629,2577,28,2013.0,0,495,0.09,0.05,0.0,0.01,0.16
8630,6223,15,2000.0,10,451,0.09,0.06,0.0,0.01,0.16
8631,9289,26,2008.0,0,483,0.15,0.0,0.0,0.01,0.16
8632,4574,28,2012.0,3,519,0.13,0.02,0.0,0.01,0.16
8633,4973,4,2012.0,0,543,0.0,0.14,0.0,0.02,0.16
8634,1983,17,2014.0,2,442,0.05,0.0,0.09,0.01,0.16
8635,4301,15,2000.0,10,273,0.0,0.0,0.15,0.01,0.16
8636,2760,21,1998.0,1,236,0.0,0.0,0.16,0.0,0.16
8637,1364,4,2007.0,3,519,0.12,0.03,0.0,0.01,0.16
8638,11027,26,2010.0,11,273,0.11,0.02,0.02,0.01,0.16
8639,4958,20,2013.0,1,543,0.02,0.09,0.0,0.04,0.16
8641,8073,23,1994.0,2,84,0.0,0.0,0.16,0.0,0.16
8643,2816,6,2003.0,6,356,0.11,0.04,0.0,0.0,0.16
8644,7469,15,1999.0,6,458,0.0,0.0,0.15,0.01,0.16
8645,10443,4,2011.0,3,108,0.14,0.01,0.0,0.01,0.16
8646,6002,6,2001.0,5,344,0.0,0.0,0.15,0.0,0.16
8647,4579,4,2009.0,3,111,0.14,0.01,0.0,0.01,0.16
8648,1870,27,2012.0,0,483,0.07,0.07,0.0,0.01,0.16
8649,2450,26,2010.0,1,121,0.15,0.0,0.0,0.01,0.16
8651,4175,4,2007.0,10,457,0.15,0.0,0.0,0.01,0.16
8652,4307,19,2009.0,10,442,0.0,0.0,0.16,0.0,0.16
8653,6557,26,2011.0,10,489,0.15,0.0,0.0,0.01,0.16
8654,8550,13,2010.0,8,87,0.0,0.13,0.0,0.03,0.16
8655,5007,4,2007.0,3,6,0.15,0.0,0.0,0.01,0.16
8656,7707,17,2011.0,3,483,0.04,0.09,0.0,0.03,0.16
8657,7224,6,2005.0,0,483,0.11,0.04,0.0,0.0,0.16
8658,6012,17,2012.0,7,359,0.04,0.03,0.08,0.01,0.16
8659,10960,18,2016.0,1,442,0.0,0.0,0.16,0.0,0.16
8660,6848,15,1998.0,3,475,0.0,0.0,0.15,0.01,0.16
8661,549,28,2009.0,10,49,0.15,0.0,0.0,0.01,0.16
8662,2870,15,1996.0,10,137,0.09,0.06,0.0,0.01,0.16
8664,7362,15,1996.0,2,17,0.01,0.01,0.13,0.01,0.16
8665,10206,16,2004.0,8,397,0.08,0.06,0.0,0.02,0.16
8666,950,4,2007.0,5,427,0.13,0.0,0.01,0.01,0.16
8667,5699,19,2010.0,3,519,0.11,0.03,0.0,0.02,0.16
8668,9565,26,2007.0,1,137,0.14,0.0,0.0,0.01,0.16
8669,8857,15,1995.0,8,451,0.0,0.0,0.15,0.01,0.16
8670,4740,19,2008.0,11,344,0.0,0.0,0.16,0.0,0.16
8671,9921,7,2003.0,10,137,0.12,0.03,0.0,0.0,0.16
8672,5869,4,2006.0,1,483,0.14,0.01,0.0,0.01,0.16
8673,333,30,2013.0,11,21,0.11,0.04,0.0,0.01,0.16
8674,576,26,2010.0,10,52,0.15,0.0,0.0,0.01,0.16
8675,3676,18,2014.0,2,38,0.1,0.0,0.04,0.02,0.16
8676,398,26,2009.0,3,21,0.14,0.0,0.0,0.01,0.16
8677,8736,4,2010.0,3,483,0.14,0.01,0.0,0.01,0.16
8678,82,2,2015.0,7,442,0.03,0.0,0.12,0.0,0.16
8679,2065,13,2011.0,6,90,0.0,0.13,0.0,0.03,0.16
8680,1709,2,2012.0,3,356,0.0,0.0,0.16,0.0,0.16
8681,810,28,2012.0,9,273,0.11,0.04,0.0,0.01,0.16
8682,7849,4,2010.0,0,100,0.15,0.0,0.0,0.01,0.16
8683,10531,26,2012.0,0,483,0.12,0.02,0.0,0.01,0.16
8684,5242,6,2001.0,6,483,0.11,0.04,0.0,0.0,0.16
8685,3781,29,2005.0,8,320,0.12,0.03,0.0,0.01,0.16
8686,8934,15,1996.0,6,519,0.09,0.06,0.0,0.01,0.16
8687,937,4,2005.0,5,519,0.1,0.02,0.03,0.01,0.16
8688,6156,7,2002.0,10,442,0.12,0.03,0.0,0.0,0.16
8689,402,16,2007.0,2,11,0.06,0.05,0.04,0.02,0.16
8690,6319,29,2004.0,10,137,0.12,0.03,0.0,0.01,0.16
8691,10838,19,2010.0,10,273,0.0,0.0,0.16,0.0,0.16
8692,4224,19,2005.0,8,483,0.14,0.0,0.0,0.01,0.16
8693,712,16,2003.0,8,539,0.08,0.06,0.0,0.02,0.16
8694,9852,30,2014.0,1,497,0.08,0.06,0.0,0.01,0.16
8695,4804,19,2011.0,7,460,0.0,0.0,0.16,0.0,0.16
8696,1106,26,2007.0,5,6,0.13,0.01,0.0,0.01,0.16
8697,887,26,2008.0,3,21,0.14,0.0,0.0,0.01,0.16
8698,10101,2,2012.0,7,344,0.0,0.0,0.16,0.0,0.16
8699,9616,15,1996.0,0,136,0.09,0.06,0.0,0.01,0.16
8700,1870,13,2012.0,0,364,0.03,0.1,0.0,0.03,0.16
8701,5606,17,2010.0,0,483,0.07,0.06,0.0,0.02,0.16
8702,9600,17,2011.0,3,344,0.0,0.0,0.16,0.0,0.16
8703,8658,4,2009.0,0,21,0.14,0.0,0.0,0.01,0.16
8704,4180,4,2009.0,9,519,0.15,0.0,0.0,0.01,0.16
8705,106,16,2008.0,3,289,0.08,0.06,0.0,0.02,0.16
8706,8188,2,2011.0,0,298,0.0,0.0,0.16,0.0,0.16
8708,3140,28,2010.0,0,520,0.07,0.02,0.06,0.01,0.16
8709,4556,28,2006.0,0,524,0.15,0.0,0.0,0.01,0.16
8710,3899,6,2002.0,0,481,0.11,0.04,0.0,0.0,0.16
8711,10799,4,2007.0,5,547,0.13,0.01,0.0,0.01,0.16
8712,7384,18,2013.0,4,476,0.06,0.07,0.0,0.02,0.16
8713,7164,15,2000.0,6,530,0.09,0.06,0.0,0.01,0.16
8714,10728,15,1996.0,0,137,0.09,0.06,0.0,0.01,0.16
8715,10097,26,2011.0,10,489,0.05,0.09,0.0,0.02,0.16
8716,7265,4,2010.0,0,519,0.14,0.01,0.0,0.01,0.16
8717,5476,6,2002.0,10,21,0.11,0.04,0.0,0.0,0.16
8718,6015,15,1999.0,6,451,0.09,0.06,0.0,0.01,0.15
8719,6372,15,1996.0,3,451,0.02,0.01,0.12,0.01,0.15
8720,1615,15,1997.0,6,60,0.09,0.06,0.0,0.01,0.15
8721,863,4,2007.0,2,442,0.12,0.02,0.0,0.01,0.15
8722,9740,26,2011.0,9,100,0.15,0.0,0.0,0.01,0.15
8723,2089,6,2003.0,2,344,0.11,0.04,0.0,0.0,0.15
8724,10737,15,1998.0,6,495,0.0,0.0,0.14,0.01,0.15
8725,2844,28,2005.0,10,137,0.11,0.02,0.01,0.01,0.15
8726,2499,16,2001.0,6,59,0.08,0.06,0.0,0.02,0.15
8727,2820,13,2011.0,8,543,0.04,0.08,0.0,0.03,0.15
8728,11152,28,2011.0,4,483,0.1,0.04,0.0,0.01,0.15
8729,10605,16,2003.0,8,483,0.08,0.06,0.0,0.02,0.15
8730,4069,4,2009.0,6,21,0.13,0.02,0.0,0.01,0.15
8731,4352,2,2011.0,1,519,0.07,0.07,0.0,0.02,0.15
8732,1931,17,2010.0,0,427,0.08,0.05,0.0,0.02,0.15
8733,937,19,2006.0,5,273,0.14,0.0,0.0,0.01,0.15
8734,5233,16,2001.0,3,90,0.08,0.06,0.0,0.02,0.15
8735,9758,4,2008.0,5,56,0.14,0.01,0.0,0.01,0.15
8736,1349,28,2009.0,0,21,0.14,0.0,0.0,0.01,0.15
8737,8666,4,2008.0,8,460,0.12,0.01,0.01,0.01,0.15
8738,1085,7,2003.0,6,17,0.12,0.03,0.0,0.0,0.15
8739,6890,16,2001.0,6,17,0.08,0.06,0.0,0.02,0.15
8740,276,17,2007.0,10,489,0.14,0.0,0.0,0.01,0.15
8741,2368,4,2007.0,7,344,0.0,0.0,0.15,0.0,0.15
8742,518,16,2004.0,7,495,0.08,0.06,0.0,0.02,0.15
8744,8904,28,2009.0,11,442,0.11,0.03,0.0,0.01,0.15
8745,6320,17,2009.0,10,489,0.13,0.01,0.0,0.01,0.15
8746,2873,19,2006.0,10,137,0.07,0.06,0.0,0.03,0.15
8747,9292,7,2005.0,4,483,0.12,0.03,0.0,0.0,0.15
8748,1998,13,2012.0,1,112,0.0,0.13,0.0,0.03,0.15
8749,3872,2,2014.0,9,345,0.12,0.02,0.0,0.01,0.15
8750,4866,7,2002.0,10,137,0.12,0.03,0.0,0.0,0.15
8751,6241,7,2003.0,10,137,0.12,0.03,0.0,0.0,0.15
8752,10929,7,2001.0,6,17,0.12,0.03,0.0,0.0,0.15
8753,6313,30,2016.0,10,137,0.13,0.01,0.0,0.02,0.15
8754,4417,4,2009.0,5,175,0.0,0.14,0.0,0.02,0.15
8755,5655,28,2014.0,0,273,0.07,0.06,0.01,0.01,0.15
8756,2099,16,2005.0,7,52,0.08,0.06,0.0,0.02,0.15
8757,1263,28,2009.0,6,483,0.14,0.01,0.0,0.01,0.15
8758,2209,15,1999.0,3,451,0.09,0.06,0.0,0.01,0.15
8759,4847,0,1989.0,5,52,0.14,0.01,0.0,0.0,0.15
8760,7249,0,1982.0,0,21,0.14,0.01,0.0,0.0,0.15
8761,8075,21,1996.0,5,442,0.0,0.0,0.15,0.0,0.15
8762,4028,0,2006.0,10,52,0.14,0.01,0.0,0.0,0.15
8763,4472,19,2006.0,10,273,0.0,0.0,0.15,0.0,0.15
8764,9472,2,2011.0,0,519,0.05,0.09,0.0,0.02,0.15
8765,311,29,2004.0,6,560,0.11,0.03,0.0,0.01,0.15
8766,8618,4,2010.0,0,125,0.12,0.02,0.0,0.01,0.15
8767,6021,17,2014.0,0,460,0.05,0.06,0.02,0.02,0.15
8768,2973,4,2009.0,9,87,0.13,0.01,0.0,0.01,0.15
8769,4807,29,2005.0,11,119,0.11,0.03,0.0,0.01,0.15
8770,10790,30,2015.0,0,65,0.07,0.07,0.0,0.01,0.15
8771,9837,29,2002.0,0,52,0.11,0.03,0.0,0.01,0.15
8772,1268,6,2005.0,3,524,0.11,0.04,0.0,0.0,0.15
8773,6407,19,2009.0,2,344,0.14,0.0,0.0,0.01,0.15
8774,8098,7,2005.0,4,483,0.12,0.03,0.0,0.0,0.15
8775,8914,15,1998.0,6,176,0.09,0.06,0.0,0.01,0.15
8776,8049,26,2007.0,0,495,0.11,0.0,0.04,0.01,0.15
8777,7352,28,2006.0,8,320,0.12,0.01,0.02,0.01,0.15
8778,2729,16,2005.0,6,273,0.07,0.06,0.0,0.02,0.15
8779,6246,16,2000.0,10,451,0.07,0.06,0.0,0.02,0.15
8780,3447,16,2004.0,3,136,0.07,0.06,0.0,0.02,0.15
8781,3941,4,2007.0,11,460,0.08,0.01,0.05,0.01,0.15
8782,4557,26,2009.0,8,21,0.14,0.0,0.0,0.01,0.15
8783,455,7,2004.0,8,197,0.12,0.03,0.0,0.0,0.15
8784,4047,26,2008.0,9,119,0.13,0.01,0.0,0.01,0.15
8785,300,19,2011.0,1,261,0.0,0.0,0.15,0.0,0.15
8786,4140,4,2006.0,4,539,0.13,0.01,0.0,0.01,0.15
8787,4452,16,2009.0,10,273,0.0,0.0,0.15,0.0,0.15
8788,853,17,2007.0,9,519,0.1,0.03,0.0,0.02,0.15
8789,792,4,2009.0,6,560,0.14,0.0,0.0,0.01,0.15
8790,5451,28,2010.0,0,483,0.12,0.02,0.0,0.01,0.15
8791,4733,21,1997.0,11,442,0.0,0.0,0.15,0.0,0.15
8792,9356,17,2013.0,7,359,0.07,0.02,0.06,0.01,0.15
8793,3248,7,2003.0,4,273,0.12,0.03,0.0,0.0,0.15
8794,9619,4,2005.0,0,483,0.13,0.01,0.0,0.01,0.15
8795,1869,13,2010.0,0,483,0.07,0.06,0.0,0.02,0.15
8796,9767,16,2009.0,0,108,0.05,0.02,0.0,0.08,0.15
8797,1609,4,2009.0,5,327,0.0,0.14,0.0,0.01,0.15
8798,152,26,2010.0,10,344,0.14,0.0,0.0,0.01,0.15
8799,5225,16,2008.0,10,273,0.05,0.04,0.05,0.01,0.15
8801,9875,2,2015.0,3,460,0.0,0.0,0.15,0.0,0.15
8802,5348,4,2010.0,10,489,0.14,0.0,0.0,0.01,0.15
8803,6439,2,2012.0,4,344,0.08,0.02,0.04,0.01,0.15
8804,2218,15,2000.0,0,21,0.08,0.06,0.0,0.01,0.15
8805,2941,26,2010.0,10,108,0.14,0.0,0.0,0.01,0.15
8806,9889,17,2011.0,0,442,0.07,0.06,0.0,0.02,0.15
8807,2952,17,2007.0,0,489,0.12,0.02,0.0,0.02,0.15
8808,5677,26,2006.0,8,230,0.12,0.01,0.0,0.01,0.15
8809,3562,4,2010.0,0,21,0.11,0.03,0.0,0.01,0.15
8810,4456,19,2012.0,0,273,0.0,0.0,0.15,0.0,0.15
8811,267,21,1997.0,2,442,0.0,0.0,0.15,0.0,0.15
8812,7850,23,1996.0,7,461,0.0,0.0,0.15,0.0,0.15
8813,3724,20,2014.0,0,344,0.0,0.0,0.15,0.0,0.15
8814,7266,6,2003.0,0,519,0.11,0.04,0.0,0.0,0.15
8815,1180,26,2008.0,5,293,0.14,0.0,0.0,0.01,0.15
8816,11117,7,2003.0,0,507,0.12,0.03,0.0,0.0,0.15
8817,10829,29,2003.0,10,442,0.11,0.03,0.0,0.01,0.15
8818,8194,29,2002.0,8,489,0.11,0.03,0.0,0.01,0.15
8819,4903,15,1997.0,1,451,0.0,0.0,0.14,0.01,0.15
8820,4759,7,2005.0,0,84,0.12,0.03,0.0,0.0,0.15
8821,4809,19,2005.0,7,451,0.14,0.0,0.0,0.01,0.15
8822,3956,4,2010.0,5,50,0.09,0.04,0.0,0.01,0.15
8823,6212,17,2007.0,10,137,0.12,0.02,0.0,0.02,0.15
8824,9808,13,2011.0,9,137,0.05,0.08,0.0,0.02,0.15
8825,9520,28,2011.0,0,111,0.08,0.05,0.0,0.01,0.15
8826,9086,7,2006.0,4,442,0.12,0.03,0.0,0.0,0.15
8828,2863,15,2001.0,10,137,0.08,0.06,0.0,0.01,0.15
8829,1068,4,2010.0,3,181,0.14,0.0,0.0,0.01,0.15
8830,8919,29,2004.0,2,84,0.11,0.03,0.0,0.01,0.15
8831,3090,28,2007.0,7,460,0.13,0.0,0.01,0.01,0.15
8832,9193,19,2007.0,1,344,0.0,0.0,0.15,0.0,0.15
8833,8216,29,2004.0,8,52,0.11,0.03,0.0,0.01,0.15
8834,4218,16,2005.0,1,52,0.07,0.06,0.0,0.02,0.15
8835,5750,20,2013.0,7,204,0.08,0.0,0.04,0.02,0.15
8836,10823,23,1991.0,10,236,0.0,0.0,0.15,0.0,0.15
8837,6204,16,2001.0,10,451,0.07,0.06,0.0,0.02,0.15
8838,2641,28,2013.0,8,108,0.06,0.04,0.05,0.01,0.15
8839,8703,26,2007.0,0,21,0.13,0.01,0.0,0.01,0.15
8840,10310,26,2007.0,3,552,0.14,0.0,0.0,0.01,0.15
8841,9210,17,2012.0,8,130,0.07,0.06,0.0,0.02,0.15
8842,8029,16,2008.0,2,230,0.07,0.06,0.0,0.02,0.15
8843,6144,17,2008.0,10,451,0.14,0.0,0.0,0.01,0.15
8844,6022,16,2005.0,7,52,0.07,0.06,0.0,0.02,0.15
8845,7988,18,2015.0,2,344,0.0,0.09,0.04,0.02,0.15
8846,9429,13,2011.0,0,524,0.0,0.13,0.0,0.02,0.15
8847,1298,2,2013.0,0,273,0.04,0.07,0.03,0.01,0.15
8848,62,17,2015.0,0,344,0.0,0.0,0.15,0.0,0.15
8849,2948,30,2014.0,3,125,0.11,0.03,0.0,0.01,0.15
8850,7161,6,2004.0,3,524,0.11,0.04,0.0,0.0,0.15
8851,2825,16,2001.0,6,137,0.07,0.06,0.0,0.02,0.15
8852,9675,20,2014.0,7,359,0.02,0.0,0.13,0.01,0.15
8853,10090,7,2002.0,9,504,0.12,0.03,0.0,0.0,0.15
8854,4313,21,1995.0,10,442,0.0,0.0,0.15,0.0,0.15
8855,586,19,2010.0,0,21,0.09,0.04,0.0,0.03,0.15
8856,6757,20,2014.0,7,451,0.0,0.0,0.15,0.0,0.15
8857,10691,19,2011.0,7,451,0.0,0.04,0.09,0.02,0.15
8858,7677,2,2015.0,9,296,0.04,0.0,0.1,0.01,0.15
8859,8741,6,2005.0,0,483,0.11,0.04,0.0,0.0,0.15
8860,4010,16,2008.0,8,21,0.07,0.06,0.0,0.02,0.15
8861,6305,16,2008.0,10,137,0.07,0.06,0.0,0.02,0.15
